資料番号,書誌ID,書誌情報,請求記号,巻冊次等／表示用巻号／製本巻号,学年,利用者区分名称,所属名称,貸出カウンタ種別名称,返却カウンタ種別名称,和洋区分名称,所在名称,貸出日,貸出時刻,貸出曜日,返却日,返却時刻
00140264280,TT21967564,"Apollo's gold / Antoinette Moses ; [illustrations by Mike Dodd] ; : pbk. -- Cambridge University Press, 1999. -- 48 p. : ill. ; 20 cm. -- (Cambridge English readers ; level 2).",KS61/16,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162528,4,20160622,161149
00140264453,TT21967574,"The New Zealand File / Richard MacAndrew ; [illustrations by Paul Dickinson ; map artwork by Malcolm Barnes] ; : pbk. -- Cambridge University Press, 2009. -- 48 p. : ill., map ; 20 cm. -- (Cambridge English readers ; level 2 ; elementary/lower-intermediate).",KS61/16,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162532,4,20160614,180950
00090302297,TT21762406,"Northanger Abbey / Jane Austen ; retold by Florence Bell ; audio CD. -- Macmillan Heinemann ELT, 2005. -- 63 p. ; 20 cm. + 1 audio CD (12 cm.). -- (Macmillan readers ; 2. beginner level).",KS61/18,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162540,4,20160614,180954
00140291421,TT21932616,"Ricky and the American girl / Martyn Hobbs. -- Helbling Languages, 2007. -- 64 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Helbling readers / series editor Maria Cleary ;  Red series . Graphic stories ; level 3).",KS61/50,[with audio CD],01,学生,経済学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162628,4,20160617,101915
01868003059,TT20338324,"生化学 / 石橋貞彦〔ほか〕編著. -- 丸善, 1982.1. -- 416p ; 27cm.",RA71/0167,,01,学生,医学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,162632,4,20160603,180304
00140247749,TT21932693,"The red-headed league / Arthur Conan Doyle ; adapted by Maria Cleary. -- Helbling Languages, 2007. -- 63 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Helbling readers / series editor Maria Cleary ;  Red series . Classics ; level 2).",KS61/50,[with audio CD],01,学生,経済学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162633,4,20160617,101914
00140292438,TT21933346,"Ricky's big idea / Martyn Hobbs. -- Helbling Languages, 2011. -- 64 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Helbling readers / series editor Maria Cleary ;  Red series . Graphic stories ; level 2).",KS61/50,[with audio CD],01,学生,経済学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162638,4,20160617,101916
00150145397,TT22029848,"クラウン中国語単語600 / 和平, 古屋昭弘著. -- 三省堂, 2015.3. -- 158p ; 19cm + 録音ディスク(1枚 12cm).",KK32/0254,,02,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館グローバル留学情報_語学,20160601,162707,4,20160622,153027
00150162069,TT22030790,"60日完成中国語の基礎文法 : 構文中心 / 何珍時著. -- 朝日出版社, 2012.4. -- viii, 250p ; 21cm + 録音ディスク2枚.",KK27/0426,,02,学生,経済学部,本館メインカウンター,本館メインカウンター,和書,本館グローバル留学情報_語学,20160601,162710,4,20160622,153040
00130325257,TT21920225,"Little Lord Fauntleroy / Frances Hodgson Burnett ; retold by Jennifer Bassett ; illustrated by Roberto Tomei ; : audio CD pack, : audio CD. -- Oxford University Press, c2009. -- 55 p. : ill. ; 20 cm.. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Human interest ; stage 1).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162721,4,20160622,161000
00140257350,TT21762874,"The secret garden / Frances Hodgson Burnett ; retold by Rachel Bladon ; : with CD pack. -- Macmillan Heinemann ELT, 2008. -- 87 p. : ill. ; 20 cm + 2 audio CD (12 cm.). -- (Macmillan readers ; 4. pre-intermediate level).",KS61/18,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162727,4,20160622,160958
00140393948,TT22006644,"The best of Grimm's fairy tales / Jacob & Wilhelm Grimm ; adapted by Ron Davidson. -- IBCパブリッシング, 2012. -- 144 p. : ill. ; 18 cm. -- (洋販ラダーシリーズ ; Level 1 (1000-word)).",KS61/25,,01,学生,歯学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162731,4,20160615,162739
00140333381,TT22004825,"Little women / Louisa May Alcott ; retold by Pieter Koster. -- Compass Publishing, c2009. -- 86 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Compass classic readers ; Level 4).",KS61/100,[with audio CD(MP3 format)],01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162731,4,20160622,160957
00120301306,TT21920305,"The Olympics / Paul Shipton ; : pbk. -- Pearson Education, 2012. -- iv, 60 p. : ill. ; 21 cm. -- (Penguin active reading ; level 3).",KS61/47,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162736,4,20160622,161008
00090323523,TT21765452,"K's first case / L.G. Alexander ; [book], [book and CD pack]. -- Pearson Education, 2008. -- v, 64 p. : col. ill. ; 20 cm. -- (Penguin readers ; level 3).",KS61/19,[with audio CD],01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162740,4,20160622,161002
00110400755,TT21765434,"The return of Sherlock Holmes / Sir Arthur Conan Doyle ; retold by Janet McAlpin ; [book], [book and CD pack]. -- Pearson Education, 2008. -- vii, 58 p. : col. ill. ; 20 cm. -- (Penguin readers ; level 3).",KS61/19,[book and CD pack],01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162744,4,20160622,161006
00140100771,TT21987929,"Touching the void / Joe Simpson ; : pbk, : [CD pack]. -- Scholastic, 2007. -- 64 p. : col. ill. ; 20 cm. -- (Scholastic reader ; Level 3).",KS61/17,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162839,4,20160622,161728
00140294287,TT21765152,"Othello / William Shakespeare ; retold by Rosalie Kerr ; [book], [book and CD pack]. -- Pearson Education, 2008. -- viii, 55 p. : ill. ; 20 cm. -- (Penguin readers ; level 3).",KS61/19,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162843,4,20160622,161732
00140257523,TT21762854,"A midsummer night's dream / William Shakespeare ; retold by Rachel Bladon. -- Macmillan Heinemann ELT, 2007. -- 79 p. : ill. ; 20 cm. -- (Macmillan readers ; 4. pre-intermediate level).",KS61/18,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162847,4,20160622,161731
00140300446,TT21765004,"Heidi / Johanna Spyri ; retold by John Escott ; [book], [book and CD pack]. -- Pearson Education, 2008. -- iv, 43 p. : chiefly col. ill. ; 20 cm. -- (Penguin readers ; level 2).",KS61/19,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162852,4,20160602,143420
00140348986,TT21987930,"The Lost chronicles / based on the Lost series one companion book by Mark Cotta Vaz ; pt. 1 - pt. 2 : [CD pack]. -- Scholastic, 2008. -- 2 v. : col. ill. ; 20 cm. -- (Scholastic reader ; Level 3).",KS61/17,pt. 1,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162853,4,20160622,161729
00140253654,TT21762311,"The long tunnel / John Milne ; [illustrated by David Barnett] ; audio CD. -- Macmillan Heinemann ELT, 2005. -- 39 p. : col. ill. ; 20 cm. + 1 audio CD (12 cm.). -- (Macmillan readers ; 2, beginner level).",KS61/18,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162856,4,20160602,143417
00140350541,TT21987930,"The Lost chronicles / based on the Lost series one companion book by Mark Cotta Vaz ; pt. 1 - pt. 2 : [CD pack]. -- Scholastic, 2008. -- 2 v. : col. ill. ; 20 cm. -- (Scholastic reader ; Level 3).",KS61/17,pt. 2,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,162857,4,20160622,161726
00140235794,TT21715784,"Sherlock Holmes : two plays / Sir Arthur Conan Doyle ; retold by John Escott ; : pbk, : [book with audio CD], : audio CD. -- Oxford University Press, c2008. -- 56 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett . Playscripts ; stage 1).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,162956,4,20160622,161210
00140243581,TT21716066,"Sherlock Holmes and the sport of kings / Sir Arthur Conan Doyle ; retold by Jennifer Bassett ; illustrated by Ron Tiner ; : audio CD, : [book and audio CD pack]. -- Oxford University Press, c2008. -- 56 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Crime & mystery ; stage 1).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReadersオレンジ,20160601,163000,4,20160622,161204
00120288458,TT21716227,"The strange case of Dr Jekyll and Mr Hyde / Robert Louis Stevenson ; retold by Rosemary Border ; : [book with 2 audio CDs], : [2 audio CDs]. -- Oxford University Press, c2008. -- 88 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Fantasy & horror ; stage 4).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163005,4,20160622,161159
00140235181,TT21716262,"Three men in a boat / Jerome K. Jerome ; retold by Diane Mowat ; : [book with 2audio CDs], : [2 audio CDs]. -- Oxford University Press, c2008. -- 104 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Human interest ; stage 4).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163010,4,20160622,161157
00140243192,TT21869832,"The big sleep / Raymond Chandler ; retold by Rosalie Kerr. -- Oxford University Press, c2008. -- 88 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Crime & mystery ; stage 4).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163015,4,20160622,161201
00090038489,TT21716203,"The last Sherlock Holmes story / Michael Dibdin ; retold by Rosalie Kerr ; : [book with 2audio CDs], : [2 audio CDs]. -- Oxford University Press, c2008. -- 72 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Crime & mystery ; stage 3).",KS61/15,[book with 2 audio CDs],01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163019,4,20160622,161203
00140230991,TT21716191,"Chemical secret / Tim Vicary ; : [book with 2audio CDs], : [2 audio CDs]. -- Oxford University Press, c2008. -- 72 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Thriller & adventure ; stage 3).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163039,4,20160615,143232
00100244966,TT21716203,"The last Sherlock Holmes story / Michael Dibdin ; retold by Rosalie Kerr ; : [book with 2audio CDs], : [2 audio CDs]. -- Oxford University Press, c2008. -- 72 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Crime & mystery ; stage 3).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163044,4,20160615,143231
00130018702,TT21932546,"Red water / Antoinette Moses. -- Helbling Languages, 2007. -- 75 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Helbling readers / series editor Maria Cleary ;  Blue series . Fiction ; level 5).",KS61/50,[with audio CD],01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163045,4,20160615,150022
00090037580,TT21715769,"Great Crimes / John Escott ; : pbk, : [book with 2audio CDs], : [2 audio CDs]. -- Oxford University Press, 2008. -- 88 p. : col. ill. ; 22 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Factfiles ; stage 4).",KS61/15,[book with 2 audio CDs],01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163048,4,20160615,143230
00140243513,TT21869849,"Death of an Englishman / Magdalen Nabb ; retold by Diane Mowat. -- Oxford University Press, c2008. -- 88 p. : ill. ; 20 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Crime & mystery ; stage 4).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163050,4,20160615,150025
00140330815,TT22004820,"Sherlock Holmes / Arthur Conan Doyle ; retold by Robert Ketton. -- Compass Publishing, c2009. -- 100 p. : col. ill. ; 21 cm. + 1 sound disc (4 3/4 in.). -- (Compass classic readers ; Level 4).",KS61/100,[with audio CD(MP3 format)],01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163054,4,20160615,150024
00110350942,TT21867162,"The secret agent / Joseph Conrad ; text adaption by Lesley Thompson ; : bk, : book and multiROM. -- Oxford University Press, 2004, c2010. -- 83 p. : ill. (chiefly col.), ports. (some col.) ; 21 cm. -- (Dominoes ; level 3).",KS61/32,: book and multiROM,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163059,4,20160615,150023
00140231138,TT21988352,"The human body / Alex Raynham ; : CD pack, : [pbk.]. -- Oxford University Press, 2014. -- 72 p. : col. ill. ; 22 cm. -- (Oxford bookworms library / series editor, Jennifer Bassett ; Factfiles ; stage 3).",KS61/15,,01,学生,理学部,本館メインカウンター,本館メインカウンター,洋書,本館グローバルReaders黄色,20160601,163104,4,20160615,150027
00070269714,TT21652254,"本質を学ぶためのアナログ電子回路入門 / 阿部克也著. -- 共立出版, 2007.10. -- vi, 214p : 挿図 ; 21cm.",ND386/0302,,03,学生,工学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,163105,4,20160613,154125
01850009311,TT20065871,"近代日本とアジア : 文化の交流と摩擦 / 平野健一郎編. -- 東京大学出版会, 1984.4. -- xiii, 288p ; 22cm. -- (国際関係論のフロンティア ; 2).",A76/022,,03,学生,文学部,本館メインカウンター,本館メインカウンター,和書,本館2F学閲,20160601,163129,4,20160608,144232
